label,sentence
1,This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action.
2,"Slow, dry, poorly cast, but beautifully shot."
1,"If I want music, I'll buy the soundtrack."
3,This movie has the usual impossible stunts ... But it has just as many scenes that are lean and tough enough to fit in any modern action movie.
2,...salaciously simplistic.
1,Sometimes makes less sense than the Bruckheimeresque American action flicks it emulates.
3,"As a film director, LaBute continues to improve."
1,A dark comedy that goes for sick and demented humor simply to do so.
2,The movie is a little tired; maybe the original inspiration has run its course.
1,Lazily directed by Charles Stone III ... from a leaden script by Matthew Cirulnick and novelist Thulani Davis.
1,"The dialogue is cumbersome, the simpering soundtrack and editing more so."
1,This is a film living far too much in its own head.
1,"Pascale Bailly's rom-com provides Amélie's Audrey Tautou with another fabuleux destin -- i.e., a banal spiritual quest."
2,"Flawed, but worth seeing for Ambrose's performance."
4,P.T. Anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible.
0,Imagine O. Henry's The Gift of the Magi relocated to the scuzzy underbelly of NYC's drug scene.
2,"If Mr. Zhang's subject matter is, to some degree at least, quintessentially American, his approach to storytelling might be called Iranian."
2,The best way to describe it is as a cross between Paul Thomas Anderson's Magnolia and David Lynch's Mulholland Dr.
3,"I don't know if Frailty will turn Bill Paxton into an A-list director, but he can rest contentedly with the knowledge that he's made at least one damn fine horror movie."
3,"Large budget notwithstanding, the movie is such a blip on the year's radar screen that it's tempting just to go with it for the ride."
4,"""Frailty"" offers chills much like those that you get when sitting around a campfire around midnight, telling creepy stories to give each other the willies."
3,Despite modest aspirations its occasional charms are not to be dismissed.
2,"A pint-sized 'Goodfellas' designed to appeal to the younger set, it's not a very good movie in any objective sense, but it does mostly hold one's interest."
2,"No matter how firmly director John Stainton has his tongue in his cheek, the fact remains that a wacky concept does not a movie make."
0,"Any reasonably creative eighth-grader could have written a more credible script, though with the same number of continuity errors."
1,"Go, girls, right down the reality drain."
0,Staggeringly dreadful romance.
4,"A smart, compelling drama."
0,"Thoughtless, random, superficial humour and a lot of very bad Scouse accents"
3,... there's enough cool fun here to warm the hearts of animation enthusiasts of all ages.
2,You want to call Domino's.
3,Deliciously slow.
2,Might best be enjoyed as a daytime soaper.
1,"The problem, amazingly enough, is the screenplay."
2,"The most remarkable (and frustrating) thing about World Traveler, which opens today in Manhattan, is that its protagonist, after being an object of intense scrutiny for 104 minutes, remains a complete blank."
3,Offers an interesting look at the rapidly changing face of Beijing.
3,"... certainly an entertaining ride, despite many talky, slow scenes."
4,An escapist confection that's pure entertainment.
3,An amused indictment of Jaglom's own profession.
2,There is more than one joke about putting the toilet seat down.
1,So aggressively cheery that Pollyana would reach for a barf bag.
1,"A worthy idea, but the uninspired scripts, acting and direction never rise above the level of an after-school TV special."
4,"Beautifully shot, delicately scored and powered by a set of heartfelt performances, it's a lyrical endeavour."
0,Pompous and garbled.
1,There's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale.
3,For all its problems ... The Lady and the Duke surprisingly manages never to grow boring... which proves that Rohmer still has a sense of his audience.
3,"The Salton Sea has moments of inspired humour, though every scrap is of the darkest variety."
3,"A touching, sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes."
0,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag."
2,...Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs...
1,A sleep-inducing thriller with a single twist that everyone except the characters in it can see coming a mile away.
1,"Cuba Gooding Jr. valiantly mugs his way through Snow Dogs, but even his boisterous energy fails to spark this leaden comedy."
3,"A sharp, amusing study of the cult of celebrity."
3,"A culture-clash comedy that, in addition to being very funny, captures some of the discomfort and embarrassment of being a bumbling American in Europe."
0,Constantly slips from the grasp of its maker.
3,"The leaping story line, shaped by director Peter Kosminsky into sharp slivers and cutting impressions, shows all the signs of rich detail condensed into a few evocative images and striking character traits."
4,An emotionally strong and politically potent piece of cinema.
4,That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing; that he has been able to share his story so compellingly with us is a minor miracle.
3,"What a dumb, fun, curiously adolescent movie this is."
1,"Simplistic, silly and tedious."
1,We just don't really care too much about this love story.
3,"Writer/director Burr Steers emphasizes the Q in Quirky, with mixed results."
3,"It's usually a bad sign when directors abandon their scripts and go where the moment takes them, but Olympia, Wash., based filmmakers Anne de Marcken and Marilyn Freeman did just that and it's what makes their project so interesting."
3,Now here's a sadistic bike flick that would have made Vittorio De Sica proud.
3,Offers laughs and insight into one of the toughest ages a kid can go through.
2,An extraordinarily silly thriller.
2,"The faithful will enjoy this sometimes wry adaptation of V.S. Naipaul's novel, but newcomers may find themselves stifling a yawn or two during the first hour."
2,"Disappointingly, the characters are too strange and dysfunctional, Tom included, to ever get under the skin, but this is compensated in large part by the off-the-wall dialogue, visual playfulness and the outlandishness of the idea itself."
1,"For a film about explosions and death and spies, ""Ballistic: Ecks vs. Sever"" seems as safe as a children's film."
2,What can one say about a balding 50-year-old actor playing an innocent boy carved from a log?
3,"It's up to (Watts) to lend credibility to this strange scenario, and her presence succeeds in making us believe."
4,What makes this film special is Serry's ability to take what is essentially a contained family conflict and put it into a much larger historical context.
1,"Well, in some of those, the mother deer even dies."
4,"...a solid, well-formed satire."
2,"A pleasant, if forgettable, romp of a film."
2,"Though the opera itself takes place mostly indoors, Jacquot seems unsure of how to evoke any sort of naturalism on the set."
4,"The film is small in scope, yet perfectly formed."
1,Less than fresh.
2,LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public.
4,"Those moviegoers who would automatically bypass a hip-hop documentary should give ""Scratch"" a second look."
0,"A 75-minute sample of puerile rubbish that is listless, witless, and devoid of anything resembling humor."
0,It's mired in a shabby script that piles layer upon layer of Action Man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of (Woo's) best work.
3,"Using a stock plot, About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater."
3,Old-fashioned but thoroughly satisfying entertainment.
2,Britney's performance cannot be faulted.
1,"They just have problems, which are neither original nor are presented in convincing way."
2,"""What John does is heroic, but we don't condone it,"" one of the film's stars recently said, a tortuous comment that perfectly illustrates the picture's moral schizophrenia."
1,Mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline.
3,An ingenious and often harrowing look at damaged people and how families can offer either despair or consolation.
3,"Below may not mark Mr. Twohy's emergence into the mainstream, but his promise remains undiminished."
1,"I think it was Plato who said, 'I think, therefore I know better than to rush to the theatre for this one.'"
1,"The soul-searching deliberateness of the film, although leavened nicely with dry absurdist wit, eventually becomes too heavy for the plot."
1,Isn't it a bit early in his career for director Barry Sonnenfeld to do a homage to himself?
2,But something seems to be missing.
0,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.
3,Chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing.'
4,"It's endlessly inventive, consistently intelligent and sickeningly savage."
2,Red Dragon makes one appreciate Silence of the Lambs.
2,Yet another weepy Southern bore-athon.
1,"White hasn't developed characters so much as caricatures, one-dimensional buffoons that get him a few laughs but nothing else."
3,"World Traveler might not go anywhere new, or arrive anyplace special, but it's certainly an honest attempt to get at something."
3,"It is life affirming and heartbreaking, sweet without the decay factor, funny and sad."
3,Witty dialog between realistic characters showing honest emotions.
2,It's mindless junk like this that makes you appreciate original romantic comedies like Punch-Drunk Love.
2,A very pretty after-school special.
1,"Hawke's film, a boring, pretentious waste of nearly two hours, doesn't tell you anything except that the Chelsea Hotel today is populated by whiny, pathetic, starving and untalented artistes."
1,Gets bogged down by an overly sillified plot and stop-and-start pacing.
4,The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy.
3,"Using an endearing cast, writer/director Dover Kosashvili takes a slightly dark look at relationships, both sexual and kindred."
1,"Some Body often looks like an episode of the TV show Blind Date, only less technically proficient and without the pop-up comments."
0,"""Sorority Boys"" was funnier, and that movie was pretty bad."
3,Toes the fine line between cheese and earnestness remarkably well; everything is delivered with such conviction that it's hard not to be carried away.
2,"The movie isn't horrible, but you can see mediocre cresting on the next wave."
1,"Silly stuff, all mixed up together like a term paper from a kid who can't quite distinguish one sci-fi work from another."
3,It's the filmmakers' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion.
3,"And, there's no way you won't be talking about the film once you exit the theater."
1,The Rules of Attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing.
4,His work with actors is particularly impressive.
2,"Is ""Ballistic"" worth the price of admission?"
2,A...
3,Unfolds in a series of achronological vignettes whose cumulative effect is chilling.
2,"After all the big build-up, the payoff for the audience, as well as the characters, is messy, murky, unsatisfying."
0,"Worthless, from its pseudo-rock-video opening to the idiocy of its last frames."
0,One of those films that started with a great premise and then just fell apart.
0,"When you find yourself rooting for the monsters in a horror movie, you know the picture is in trouble."
4,"A compelling, gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day."
1,Wishy-washy.
1,"No one can doubt the filmmakers' motives, but The Guys still feels counterproductive."
1,"It just goes to show, an intelligent person isn't necessarily an admirable storyteller."
2,The next big thing's not-so-big (and not-so-hot) directorial debut.
2,"Reno does what he can in a thankless situation, the film ricochets from humor to violence and back again, and Ryoko Hirosue makes us wonder if she is always like that."
1,Moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured.
3,"For those who like quirky, slightly strange French films, this is a must!"
1,"Too often, Son of the Bride becomes an exercise in trying to predict when a preordained ""big moment"" will occur and not ""if."""
2,"Denis forges out of the theories of class- based rage and sisterly obsession a razor-sided tuning fork that rings with cultural, sexual and social discord."
3,"The mood, look and tone of the film fit the incredible storyline to a T."
2,It is up to you to decide if you need to see it.
2,"The story is so light and sugary that were it a Macy's Thanksgiving Day Parade balloon, extra heavy-duty ropes would be needed to keep it from floating away."
0,"A muddled limp biscuit of a movie, a vampire soap opera that doesn't make much sense even on its own terms."
2,It's sweet... but just a little bit too precious at the start and a little too familiar at the end.
3,A certain sexiness underlines even the dullest tangents.
1,"Why ""they"" were here and what ""they"" wanted and quite honestly, I didn't care."
1,Shallow.
4,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry."
3,But Toback's deranged immediacy makes it seem fresh again.
3,All three women deliver remarkable performances.
3,"Koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and, in turn, his self-inflicted retaliation."
1,"Off the Hook is overlong and not well-acted, but credit writer-producer-director Adam Watstein with finishing it at all."
3,"There is a subversive element to this Disney cartoon, providing unexpected fizzability."
3,"In an era where big stars and high production values are standard procedure, Narc strikes a defiantly retro chord, and outpaces its contemporaries with daring and verve."
1,"""Freaky Friday,"" it's not."
2,"Instead, he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground."
2,"If there's one big point to Promises, it's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other."
1,an essentially awkward version of the lightweight female empowerment picture we've been watching for decades
3,"Bolstered by an astonishing voice cast (excepting Love Hewitt), an interesting racial tension, and a storyline that I haven't encountered since at least Pete's Dragon."
3,"While the now 72-year-old Robert Evans been slowed down by a stroke, he has at least one more story to tell: his own."
0,This is one baaaaaaaaad movie.
4,"Maggie Smith as the Ya-Ya member with the O2-tank will absolutely crack you up with her crass, then gasp for gas, verbal deportment."
2,"Granddad of Le Nouvelle Vague, Jean-Luc Godard continues to baffle the faithful with his games of hide-and-seek."
4,"Brims with passion: for words, for its eccentric, accident-prone characters, and for the crazy things that keep people going in this crazy life."
1,Borrows from other movies like it in the most ordinary and obvious fashion.
1,"Appropriately cynical social commentary aside, #9 never quite ignites."
2,"Self-congratulatory, misguided, and ill-informed, if nonetheless compulsively watchable."
1,The story alone could force you to scratch a hole in your head.
1,This u-boat doesn't have a captain.
2,"There are a few chuckles, but not a single gag sequence that really scores, and the stars seem to be in two different movies."
2,Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic.
4,"Spectacular in every sense of the word, even if you don' t know an Orc from a Uruk-Hai."
3,"A different and emotionally reserved type of survival story -- a film less about refracting all of World War II through the specific conditions of one man, and more about that man lost in its midst."
3,You will likely prefer to keep on watching.
3,A film that's flawed and brilliant in equal measure.
1,"It's leaden and predictable, and laughs are lacking."
2,"If I have to choose between gorgeous animation and a lame story (like, say, Treasure Planet) or so-so animation and an exciting, clever story with a batch of appealing characters, I'll take the latter every time."
1,"The Importance of Being Earnest movie seems to be missing a great deal of the acerbic repartee of the play."""
4,"It's a lovely, eerie film that casts an odd, rapt spell."
4,One fantastic (and educational) documentary.
3,"The word that comes to mind, while watching Eric Rohmer's tribute to a courageous Scottish lady, is painterly."
2,"One of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily."
4,A funny and touching film that is gorgeously acted by a British cast to rival Gosford Park's.
3,He allows his cast members to make creative contributions to the story and dialogue.
0,An incoherent jumble of a film that's rarely as entertaining as it could have been.
3,Cho continues her exploration of the outer limits of raunch with considerable brio.
1,"Instead of panoramic sweep, Kapur gives us episodic choppiness, undermining the story's emotional thrust."
4,I love the robust middle of this picture.
1,"For those of us who respond more strongly to storytelling than computer-generated effects, the new Star Wars installment hasn't escaped the rut dug by the last one."
3,It's a diverting enough hour-and-a-half for the family audience.
2,"Children of the Century, though well dressed and well made, ultimately falls prey to the contradiction that afflicts so many movies about writers."
2,There is so much plodding sensitivity.
4,Intriguing and downright intoxicating.
3,A sharp satire of desperation and cinematic deception.
3,"I still like Moonlight Mile, better judgment be damned."
3,"A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault, the film is less successful on other levels."
2,So brisk is Wang's pacing that none of the excellent cast are given air to breathe.
3,"With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi's, Dong stakes out the emotional heart of Happy."
1,"Steve Oedekerk is, alas, no Woody Allen."
3,George Lucas returns as a visionary with a tale full of nuance and character dimension.
1,Putting the primitive murderer inside a high-tech space station unleashes a Pandora's Box of special effects that run the gamut from cheesy to cheesier to cheesiest.
0,"With the cheesiest monsters this side of a horror spoof, which They isn't, it is more likely to induce sleep than fright."
1,"Though Tom Shadyac's film kicks off spookily enough, around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance."
3,"""Auto Focus"" works as an unusual biopic and document of male swingers in the Playboy era"
0,"With jump cuts, fast editing and lots of pyrotechnics, Yu clearly hopes to camouflage how bad his movie is."
1,One of the most depressing movie-going experiences I can think of is to sit through about 90 minutes of a so-called 'comedy' and not laugh once.
4,"Except it's much, much better."
4,"Good fun, good action, good acting, good dialogue, good pace, good cinematography."
2,"They exist for hushed lines like ""They're back!"""
3,It's a sharp movie about otherwise dull subjects.
0,is that it's a crime movie made by someone who obviously knows nothing about crime.
4,Jason Patric and Ray Liotta make for one splendidly cast pair.
2,There's no clear picture of who killed Bob Crane.
2,"If you adored The Full Monty so resoundingly that you're dying to see the same old thing in a tired old setting, then this should keep you reasonably entertained."
3,"Its compelling mix of trial movie, escape movie and unexpected fable ensures the film never feels draggy."
2,"Not a bad premise, but the execution is lackluster at best."
4,"insightfully written, delicately performed"
1,Shyamalan should stop trying to please his mom.
1,"Kung Pow is Oedekerk's realization of his childhood dream to be in a martial-arts flick, and proves that sometimes the dreams of youth should remain just that."
1,"Wimps out by going for that PG-13 rating, so the more graphic violence is mostly off-screen and the sexuality is muted."
2,"In my opinion, Analyze That is not as funny or entertaining as Analyze This, but it is a respectable sequel."
0,"The directing and story are disjointed, flaws that have to be laid squarely on Taylor's doorstep."
3,The movie's thesis -- elegant technology for the masses -- is surprisingly refreshing.
4,It's no lie -- Big Fat Liar is a real charmer.
3,"A gorgeously strange movie, Heaven is deeply concerned with morality, but it refuses to spell things out for viewers."
0,You'll cry for your money back.
1,The package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic.
3,"A subtle, humorous, illuminating study of politics, power and social mobility."
3,I loved the look of this film.
0,"This little film is so slovenly done, so primitive in technique, that it can't really be called animation."
0,Another boorish movie from the I-heard-a-joke- at-a-frat-party school of screenwriting.
3,"It has its faults, but it is a kind, unapologetic, sweetheart of a movie, and Mandy Moore leaves a positive impression."
1,A baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise.
1,The code talkers deserved better than a hollow tribute.
3,"For proof of that on the cinematic front, look no further than this 20th anniversary edition of the film that Spielberg calls, retrospectively, his most personal work yet."
2,Clayburgh and Tambor are charming performers; neither of them deserves Eric Schaeffer.
2,The pitch must have read like a discarded House Beautiful spread.
4,"A slam-bang extravaganza that is all about a wild-and-woolly, wall-to-wall good time."
2,Life on the rez is no picnic: this picture shows you why.
0,What you expect is just what you get...assuming the bar of expectations hasn't been raised above sixth-grade height.
3,The campy results make Mel Brooks' Borscht Belt schtick look sophisticated.
1,An entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots.
1,Two badly interlocked stories drowned by all too clever complexity.
2,When the violence actually shocked?
0,"Aloof and lacks any real raw emotion, which is fatal for a film that relies on personal relationships."
2,"An ambitious, serious film that manages to do virtually everything wrong; sitting through it is something akin to an act of cinematic penance."
4,"While Parker and co-writer Catherine di Napoli are faithful to Melville's plotline, they and a fully engaged supporting cast ... have made the old boy's characters more quick-witted than any English Lit major would have thought possible."
4,"The AAA of action, XXX is a blast of adrenalin, rated EEE for excitement."
0,It's all surface psychodramatics.
2,Less-than-compelling documentary of a Yiddish theater clan.
3,"Comedian, like its subjects, delivers the goods and audiences will have a fun, no-frills ride."
3,It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo.
2,It's a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good.
1,It's virtually impossible to like any of these despicable characters.
3,"It's a sweet, laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth."
4,Scott delivers a terrific performance in this fascinating portrait of a modern Lothario.
1,"Replacing John Carpenter's stylish tracking shots is degraded, handheld Blair Witch video-cam footage."
3,"The film delivers what it promises: A look at the ""wild ride"" that ensues when brash young men set out to conquer the online world with laptops, cell phones and sketchy business plans."
3,It thankfully goes easy on the reel/real world dichotomy that (Jaglom) pursued with such enervating determination in Venice/Venice.
1,A fake street drama that keeps telling you things instead of showing them.
1,"Like Showgirls and Glitter, the most entertaining moments here are unintentional."
2,"Possession is in the end an honorable, interesting failure."
1,"The story is predictable, the jokes are typical Sandler fare, and the romance with Ryder is puzzling."
3,Mark Pellington's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth.
0,"No amount of burning, blasting, stabbing, and shooting can hide a weak script."
2,Has the marks of a septuagenarian; it's a crusty treatment of a clever gimmick.
2,Hollywood's answer to an air ball.
3,Prepare to marvel again.
1,Family togetherness takes a back seat to inter-family rivalry and workplace ambition... whole subplots have no explanation or even plot relevance.
0,Stiff and schmaltzy and clumsily directed.
3,Troubling and powerful.
2,The film virtually chokes on its own self-consciousness.
1,"Cassavetes thinks he's making Dog Day Afternoon with a cause, but all he's done is to reduce everything he touches to a shrill, didactic cartoon."
1,"'Dragonfly' dwells on crossing-over mumbo jumbo, manipulative sentimentality, and sappy dialogue."
2,"The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops, but there's not enough to the story to fill two hours."
4,A genuinely moving and wisely unsentimental drama.
2,"The farcical elements seemed too pat and familiar to hold my interest, yet its diverting grim message is a good one."
2,"Parents, on the other hand, will be ahead of the plot at all times, and there isn't enough clever innuendo to fil"
3,"Amy and Matthew have a bit of a phony relationship, but the film works in spite of it."
3,"Maybe it is formula filmmaking, but there's nothing wrong with that if the film is well-crafted and this one is."
3,"Nohe's documentary about the event is sympathetic without being gullible: He isn't blind to the silliness, but also captures moments of spontaneous creativity and authentic co-operative interaction."
1,Rock's stand-up magic wanes.
4,"A delightful, if minor, pastry of a movie."
4,"A sexy, surprising romance... Idemoto and Kim make a gorgeous pair... their scenes brim with sexual possibility and emotional danger."
2,Barely.
4,"There aren't too many films that can be as simultaneously funny, offbeat and heartwarming (without a thick shmear of the goo, at least), but ""Elling"" manages to do all three quite well, making it one of the year's most enjoyable releases."
1,plays like some corny television production from a bygone era
4,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious."
1,It's like a drive-by.
2,Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer's radio show and his Simpson voice-overs.
3,It's sweet.
0,One of the worst movies of the year.
2,The best drug addition movies are usually depressing but rewarding.
4,"Like Brosnan's performance, Evelyn comes from the heart."
3,"Though the film is well-intentioned, one could rent the original and get the same love story and parable."
3,(Woo's) most resonant film since The Killer.
1,It's rare that a movie can be as intelligent as this one is in every regard except its storyline; everything that's good is ultimately scuttled by a plot that's just too boring and obvious.
1,This mistaken-identity picture is so film-culture referential that the final product is a ghost.
3,Strange and beautiful film.
2,"A fast-paced, glitzy but extremely silly piece."
1,"The histrionic muse still eludes Madonna and, playing a charmless witch, she is merely a charmless witch."
0,"The result, however well-intentioned, is ironically just the sort of disposable, kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's Hollywood."
0,The catch is that they're stuck with a script that prevents them from firing on all cylinders.
1,One of those so-so films that could have been much better.
2,Proves mainly that South Korean filmmakers can make undemanding action movies with all the alacrity of their Hollywood counterparts.
2,How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap?
2,"A very familiar tale, one that's been told by countless filmmakers about Italian-, Chinese-, Irish-, Latin-, Indian-, Russian- and other hyphenate American young men struggling to balance conflicting cultural messages."
1,Has all the complexity and realistic human behavior of an episode of General Hospital.
1,As original and insightful as last week's episode of Behind the Music.
4,Marvelously entertaining and deliriously joyous documentary.
1,"...this story gets sillier, not scarier, as it goes along..."
1,"... most viewers will wish there had been more of the ""Queen"" and less of the ""Damned."""
3,Reveals how important our special talents can be when put in service of of others.
4,"As a vehicle to savour Binoche's skill, the film is well worthwhile."
3,What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera's attention to detail.
4,"Steers, in his feature film debut, has created a brilliant motion picture."
3,"It has a way of seeping into your consciousness, with lingering questions about what the film is really getting at."
3,The charms of the lead performances allow us to forget most of the film's problems.
4,The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string.
1,"Insomnia loses points when it surrenders to a formulaic bang-bang, shoot-em-up scene at the conclusion."
0,"This would-be 'James Bond for the Extreme Generation' pic is one big, dumb action movie."
1,"When it comes to the battle of Hollywood vs. Woo, it looks like Woo's a P.O.W."
2,Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience.
0,"Evelyn may be based on a true and historically significant story, but the filmmakers have made every effort to disguise it as an unimaginative screenwriter's invention."
0,Characterisation has been sacrificed for the sake of spectacle.
2,"A farce of a parody of a comedy of a premise, it isn't a comparison to reality so much as it is a commentary about our knowledge of films."
4,It turns out to be smarter and more diabolical than you could have guessed at the beginning.
0,is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his Halloween trip to the Haunted House.
4,"An example of quiet, confident craftsmanship that tells a sweet, charming tale of intergalactic friendship."
2,'Wouldn't it be nice if all guys got a taste of what it's like on the other side of the bra?'
2,"The origin story is well told, and the characters will not disappoint anyone who values the original comic books."
1,"Cheap, vulgar dialogue and a plot that crawls along at a snail's pace."
1,Been there done that.
1,Something has been lost in the translation...another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise.
3,"Tense, terrific, sweaty-palmed fun."
1,"Despite some charm and heart, this quirky soccer import is forgettable"
4,"Cuaron repeatedly, perversely undercuts the joie de vivre even as he creates it, giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective."
3,"For all its brooding quality, Ash Wednesday is suspenseful and ultimately unpredictable, with a sterling ensemble cast."
3,"Delivers the sexy razzle-dazzle that everyone, especially movie musical fans, has been hoping for."
2,The thing looks like a made-for-home-video quickie.
1,"-- that the 'true story' by which All the Queen's Men is allegedly ""inspired"" was a lot funnier and more deftly enacted than what's been cobbled together onscreen."
1,You could hate it for the same reason.
3,A story about intelligent high school students that deals with first love sweetly but also seriously.
3,"waydowntown may not be an important movie, or even a good one, but it provides a nice change of mindless pace in collision with the hot Oscar season currently underway."
2,"Reeboir varies between a sweet smile and an angry bark, while Said attempts to wear down possible pupils through repetition."
4,"""Frailty"" starts out like a typical Bible killer story, but it turns out to be significantly different (and better) than most films with this theme."
3,"Thanks to The Château's balance of whimsicality, narrative discipline and serious improvisation, almost every relationship and personality in the film yields surprises."
0,"Gaghan captures the half-lit, sometimes creepy intimacy of college dorm rooms, a subtlety that makes the silly, over-the-top coda especially disappointing."
1,"Julie Davis is the Kathie Lee Gifford of film directors, sadly proving once again ego doesn't always go hand in hand with talent."
3,"In the affable Maid in Manhattan, Jennifer Lopez's most aggressive and most sincere attempt to take movies by storm, the diva shrewdly surrounds herself with a company of strictly A-list players."
2,A movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection.
4,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy."
3,"Dark and unrepentant, this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten."
2,"You really have to salute writer-director Haneke (he adapted Elfriede Jelinek's novel) for making a film that isn't nearly as graphic but much more powerful, brutally shocking and difficult to watch."
2,A tedious parable about honesty and good sportsmanship.
2,"It is an indelible epic American story about two families, one black and one white, facing change in both their inner and outer lives."
1,"Solondz may be convinced that he has something significant to say, but he isn't talking a talk that appeals to me."
1,A beautifully shot but dull and ankle-deep 'epic.'
1,"Stale, futile scenario."
4,A film in a class with Spike Lee's masterful Do The Right Thing.
2,"Not kids, who don't need the lesson in repugnance."
0,"In addition to sporting one of the worst titles in recent cinematic history, Ballistic: Ecks Vs. Sever also features terrible, banal dialogue; convenient, hole-ridden plotting; superficial characters and a rather dull, unimaginative car chase."
2,"If this silly little cartoon can inspire a few kids not to grow up to be greedy bastards, more power to it."
1,Full of the kind of obnoxious chitchat that only self-aware neurotics engage in.
1,"A simpler, leaner treatment would have been preferable; after all, being about nothing is sometimes funnier than being about something."
3,"A delightful stimulus for the optic nerves, so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow."
1,Nothing but an episode of Smackdown!
3,"For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope, there's something creepy about this movie."
2,It's been made with an innocent yet fervid conviction that our Hollywood has all but lost.
2,"The actresses may have worked up a back story for the women they portray so convincingly, but viewers don't get enough of that background for the characters to be involving as individuals rather than types."
2,"Made me feel uneasy, even queasy, because (Solondz's) cool compassion is on the border of bemused contempt."
0,Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other.
1,The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow.
0,It's pretentious in a way that verges on the amateurish.
0,A plodding teen remake that's so mechanical you can smell the grease on the plot twists.
1,It's drab.
4,"... a delightfully unpredictable, hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels."
3,What's so striking about Jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair.
2,Director Roger Michell does so many of the little things right that it's difficult not to cuss him out severely for bungling the big stuff.
0,"In my own very humble opinion, In Praise of Love lacks even the most fragmented charms I have found in almost all of his previous works."
3,"I've never bought from telemarketers, but I bought this movie."
3,"Woven together handsomely, recalling sixties' rockumentary milestones from Lonely Boy to Don't Look Back."
2,Melodrama with a message.
3,Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists.
4,"A sun-drenched masterpiece, part parlor game, part psychological case study, part droll social satire."
1,A thriller without thrills and a mystery devoid of urgent questions.
4,10 minutes into the film you'll be white-knuckled and unable to look away.
3,An enjoyable above average summer diversion.
1,"Watching this film, what we feel isn't mainly suspense or excitement."
2,A lot of its gags and observations reflect a woman's point-of-view.
