label,sentence
fairly fearful,@drunkejt almost all of my mutuals intimidated me at some point or still do
fairly fearful,It is more shameful to distrust our friends than to be deceived by them
fairly fearful,@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience.#Sad #TrumpPuppet #Felon #bully #jersey4sale
fairly fearful,|@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.|
fairly fearful,Termination rate is at 22.22% I gotta make some things shake
fairly fearful,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of 
fairly fearful,LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:
fairly fearful,The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone
fairly fearful,Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice
fairly fearful,these confident bitches should scare you the most
fairly fearful,I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree
fairly fearful,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. 
fairly fearful,And here we go again ðŸ˜“ 
fairly fearful,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible
fairly fearful,@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress
fairly fearful,|@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful|
fairly fearful,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal
fairly fearful,Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite
fairly fearful,#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan
fairly fearful,|Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth|
fairly fearful,Research has determined 70% of #laughter is actually #anxiety.
fairly fearful,3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited
fairly fearful,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless
fairly fearful,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.
fairly fearful,|you make my heart shake, bend and break.'|
fairly fearful,@GaryLineker yet you and all the other English pundits are afraid to criticise him
fairly fearful,Wishing i was rich so i didnt have to get up this morning #poor #sleepy #restless #sad #needsmoresleep
fairly fearful,@LakersTakeover it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie
fairly fearful,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully
fairly fearful,|@ScottiePass shock horror handicap dodger is at the top ðŸ˜‚ close on the agg cup good , but think pressure will get to markðŸ¤”|
fairly fearful,@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.
fairly fearful,|@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! |
fairly fearful,@kevinrouth Now that's what I call a gameface! #gameface  #intimidate
fairly fearful,|@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful|
fairly fearful,India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan
fairly fearful,One more step in long work #visa process is over. Relief. Onto next step. #expat #restless
fairly fearful,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream ðŸ˜‚  #suchagirl
fairly fearful,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding .
fairly fearful,An @amityaffliction kind of drive home from work today  #dailyfeels
fairly fearful,|@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...|
fairly fearful,|@bryony_gordon Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh|
fairly fearful,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc
fairly fearful,broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto
fairly fearful,petrify  me in the fossil type of way
fairly fearful,|Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans #horrible|
fairly fearful,|@troyesivan I'm eating sushi, I'm shaking for you|
fairly fearful,|@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.|
fairly fearful,@JonnyDunn93 and Gerrard was awful then
fairly fearful,|@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?|
fairly fearful,@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy
fairly fearful,|@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney|
fairly fearful,@BrandedByCas I was like that when I started college. It was horrific but it probably will get better. Don't give up yet
fairly fearful,|Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is |
fairly fearful,|@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.|
fairly fearful,Just #terrible from the cats there. Wow. #AFLCatsSwans
fairly fearful,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness 
fairly fearful,@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him
fairly fearful,@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again
fairly fearful,@andrewspoooner wouldn't cross the street to piss on its server if it was on dire
fairly fearful,|When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 |
fairly fearful,someone come to fright world w meðŸ¤—ðŸ¤—
fairly fearful,she gone make me wanna start that new shit today ðŸ˜‚ðŸ˜­
fairly fearful,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 
fairly fearful,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather 
fairly fearful,@metrotrains why is there no disabled access at pontefract monkhill? #terrible
fairly fearful,|@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech.|
fairly fearful,@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?
fairly fearful,@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think theyâ€™re fighting against.
fairly fearful,â˜ŠFocusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.
fairly fearful,@aidankerrpol I think you should do. Get the fashion police involved. #shocking
fairly fearful,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate
fairly fearful,@PatBlanchfield so you mean â€œlike Uber but for despair for someone other than the driver'
fairly fearful,The 'banter' from Craigen and Sutton on BT is fucking horrid
fairly fearful,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice
fairly fearful,if anyone spoils any of my fucking shows I will haunt you in the afterlife so help me god
fairly fearful,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch
fairly fearful,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible
fairly fearful,You sure have a lot to say about something that doesn't even concern you ðŸ˜‰
fairly fearful,I have another test tonight 
fairly fearful,|@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.|
fairly fearful,@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible
fairly fearful,The #500thTest match would have be a T20 or an ODI if @virendersehwag @B_McCullum42 been in their National Colors #nightmare #hitter  @BCCI
fairly fearful,i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?
fairly fearful,Tomorrow is the day I cut and dye my hair! ðŸ˜³  #excited
fairly fearful,No @Chrishilly1987 for MOS ðŸ˜¡  #shocking Leads from the front ðŸ’ªðŸ»
fairly fearful,|Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up Iâ€™d wanna punch in the face rather than shake their hand.|
fairly fearful,nadia bully me and ill expose you
fairly fearful,Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.
fairly fearful,|@JedRivett @CharlesCassidy_  Jus see if you ever do anything you pussy , u don't scare me look who u chill with ðŸ˜‚ðŸ˜‚ðŸ˜‚|
fairly fearful,|@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism|
fairly fearful,I am in #shock and #awe and the places my #toddler manages to get his dinner.
fairly fearful,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless
fairly fearful,@deodevine6 i can't bully you and niall impossibleðŸ˜™
fairly fearful,@BlairWitchMovie love new movie\n #BlairWitch #blairwitchproject  #HorrorMovies
fairly fearful,|We, #Indians, can hold our heads up high and stay unafraid. The #UNGA is well-informed about #Pakistan's #terrorism business and deception.|
fairly fearful,An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.
fairly fearful,@leeuwlion 'The furries are restless tonight'.
fairly fearful,@safety @Support \nHi ðŸŒ·\nWhy do you always suspend ISIS hunters\n \nðŸ‘‰@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n
fairly fearful,|@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS|
fairly fearful,It's really alarming when an adult male calls their father 'daddy'
fairly fearful,a #monster is only a #monster if you view him through 
fairly fearful,@MidgetTamer @RAIDERS @52Mack_ Make him be a bully. Sit him in a room by himself and let him look at Debo all day.
fairly fearful,@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software 
fairly fearful,Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart
fairly fearful,|In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood #dire|
fairly fearful,@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry
fairly fearful,|.@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking|
fairly fearful,|#Charlotte's #young &amp; #restless; I applaud ur fire bt always b respectful of authority, police, elders, parents. Violence, not the way ðŸ™ðŸ½âœŒðŸ½ï¸|
fairly fearful,|When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly|
fairly fearful,|my school photo is honestly horrid, i look so ewðŸ˜…|
fairly fearful,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha
fairly fearful,|@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.|
fairly fearful,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary 
fairly fearful,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years 
fairly fearful,@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson 
fairly fearful,Heard of panic! At the disco? How about Kach-ing! at the ATM
fairly fearful,Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue
fairly fearful,|@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, |
fairly fearful,So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking
fairly fearful,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic 
fairly fearful,|@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.|
fairly fearful,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful
fairly fearful,@united horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines
fairly fearful,â€œ My courage always rises at every attempt to intimidate me.â€\n-Elizabeth Bennett (Pride and Prejudice)\n#Quotes #Courage #FaceYourFears
fairly fearful,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary #terror
fairly fearful,Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC
fairly fearful,Nawaz Sharif's UN should start #à¤¸à¤¤à¥à¤¯_à¤¬à¥‹à¤§_à¤¯à¤¾à¤¤à¥à¤°à¤¾ as after all his #UNGA speech has awaken the world about their role in sponsoring 
fairly fearful,@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible
fairly fearful,|Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win|
fairly fearful,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)
fairly fearful,|@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et.|
fairly fearful,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash
fairly fearful,|$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #terrible #lgm|
fairly fearful,It's 5:55am. I'm hungry but there is no food. 
fairly fearful,@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.
fairly fearful,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience
fairly fearful,@metrotrains why is there no disabled access at pontefract monkhill? 
fairly fearful,You have a #problem? Yes! Can you do #something about it? No! Than why 
fairly fearful,We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving
fairly fearful,@Cinestrong something a cyber bully would say
fairly fearful,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus
fairly fearful,I can never find the exact #emoji that I'm after at the exact moment that I need it 
fairly fearful,STAY JADED everyone is #terrible
fairly fearful,My mind always seems to work its best at night #restless
fairly fearful,|@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!|
fairly fearful,@SueWallace78 peanut butter???? You some kinda pervert?? 
fairly fearful,|Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. ðŸˆðŸ© #Lovinleeds|
fairly fearful,courage the cowardly dog is like american horror story for kids
fairly fearful,@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind
fairly fearful,|$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach  #lgm|
fairly fearful,@MiSSLiNDZO no. ðŸ˜­ the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho
fairly fearful,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime #horror #game
fairly fearful,@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because theyâ€™re gay voices- seems all upside down
fairly fearful,... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. ðŸ‘\n#ProudOfYouPrimeMinister
fairly fearful,#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon
fairly fearful,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO
fairly fearful,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible
fairly fearful,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL
fairly fearful,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible
fairly fearful,@carlybigelow13 first you take the room now you wanna beat me up 
fairly fearful,The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!
fairly fearful,|And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.|
fairly fearful,|The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati|
fairly fearful,|For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.|
fairly fearful,Starting not to give a fuck and stopped fearing the consequence
fairly fearful,|@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins|
fairly fearful,@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!
fairly fearful,@Gotham3 ~ Crushes are for kids! Just like trix. \rHow bout some full blown up Love that makes you quiver deep down into your core? Y E S *=*
fairly fearful,|Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.|
fairly fearful,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm
fairly fearful,|@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace|
fairly fearful,Forgot to plug the phone in overnight 
fairly fearful,Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove
fairly fearful,|What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father|
fairly fearful,|I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully|
fairly fearful,|@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful|
fairly fearful,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash
fairly fearful,|@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.|
fairly fearful,@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .
fairly fearful,@MS_Hiddle_Batch no the flavour of Danish is far better but Danish pastry can be daunting to make!
fairly fearful,|@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #shocking #sexism|
fairly fearful,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary  #kittens
fairly fearful,@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg #terror
fairly fearful,@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?
fairly fearful,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids 
fairly fearful,It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.
fairly fearful,I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO
fairly fearful,@ImJim_YoureNot  cyber bully
fairly fearful,I have no #alarm preset #life will #wakemeup
fairly fearful,|@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit|
fairly fearful,|@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness|
fairly fearful,|@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice|
fairly fearful,|@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*|
fairly fearful,@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly
fairly fearful,|A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020|
fairly fearful,Good start to the day I forgot to set my #alarm just as well it's #Friday ðŸ˜†
fairly fearful,|It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare|
fairly fearful,@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules
fairly fearful,|@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle, due to my own experiences|
fairly fearful,|339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots|
fairly fearful,@isthismike_p that nigga is horrible bro
fairly fearful,|Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!|
fairly fearful,Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry
fairly fearful,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat
fairly fearful,Not sure that men can handle a woman that's got her crap together. #intimidation #independent
fairly fearful,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose
fairly fearful,Step out of your comfort zone. \nGo for risks.\nFace things you fear. \n\nThis is when life starts to happen.\n\n#cpd
fairly fearful,|@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere â€”|
fairly fearful,If Monday had a face I would punch it #monday  #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow
fairly fearful,@Cory_Bonini AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @Vikings D is its strongest asset currently.
fairly fearful,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare
fairly fearful,|Don't think I'll hesitate to run you over. Last time I checked, I still had 'Accident Forgiveness' on my insurance policy...|
fairly fearful,|Fear blocks blessings, faith unlocks them. #ManUp #fear #faith|
fairly fearful,|After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!|
fairly fearful,|How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible|
fairly fearful,GUY was such a video I'm shaking @ladygaga
fairly fearful,Got to be up in 4 hours to go back to work #cantsleep #excited 
fairly fearful,@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already ðŸ˜‚
fairly fearful,The most important characteristic of leadership is the lack of . #activism #equity #revolution
fairly fearful,|Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans |
fairly fearful,|Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech|
fairly fearful,Crossword puzzle is oat meals solitary respecting the flat out portentous nutrient rootstock re scruple failur...
fairly fearful,|The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful|
fairly fearful,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2
fairly fearful,|.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage|
fairly fearful,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage 
fairly fearful,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible
fairly fearful,How had Matty Dawson not scored there!!!!! #terrible
fairly fearful,@TJ_FASHO lmao clown my own hair I'm going to dread lmao
fairly fearful,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.
fairly fearful,@SueWallace78 peanut butter???? You some kinda pervert?? #awful
fairly fearful,Rojo is a terrible defender
fairly fearful,This maybe a new start but it will always be align with the end.  #forward
fairly fearful,|@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL|
fairly fearful,|There's always that one song which makes you turn of the radio, as you'd rather sit in silence ðŸ˜¡ |
fairly fearful,@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx
fairly fearful,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable 
fairly fearful,Season 3 of penny dreadful is on Netflix...well my afternoon is filled
fairly fearful,@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies
fairly fearful,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service
fairly fearful,Today has dragged on 
fairly fearful,Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide
fairly fearful,I really hate Mel and Sue. They think they're hilarious and they're just awful
fairly fearful,|@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. |
fairly fearful,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff
fairly fearful,@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible
fairly fearful,@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!
fairly fearful,@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.
fairly fearful,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible
fairly fearful,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus
fairly fearful,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.
fairly fearful,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...
fairly fearful,I just want to say: social media isnâ€™t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins
fairly fearful,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book
fairly fearful,How had Matty Dawson not scored there!!!!! 
fairly fearful,|Fuck being shy, I'm trying to be up in them thighs.|
fairly fearful,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees 
fairly fearful,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli 
fairly fearful,Just want Saturday to be over but then again I want to do good #LSAT 
fairly fearful,Let's refuse to live in #fear -  #c$%t
fairly fearful,I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo
fairly fearful,|When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency|
fairly fearful,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' 
fairly fearful,My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years
fairly fearful,|Aberdeen st Johnstone, let's see who can punt it the furthest #awful|
fairly fearful,|thank you for your concern, computer, but my last name isn't misspelled, it's just weird|
fairly fearful,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect
fairly fearful,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game
fairly fearful,|.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage|
fairly fearful,@UndeadLayne @Lauren_Southern all the bully
fairly fearful,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible
fairly fearful,Now ...what to do for the next hour while waiting for #OurGirl to start @BBCOne ?!
fairly fearful,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement  #quality #amateurs
fairly fearful,|@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times |
fairly fearful,|@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses|
fairly fearful,@BBHOH #terrible Paul so deserved that win!!! #bbfail
fairly fearful,|@ltsukis im love you, even if you bully me sadly|
fairly fearful,@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left
fairly fearful,Anyyyyone wanna go to fright fest with me on Friday night? ðŸ‘»
fairly fearful,|@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney|
fairly fearful,Jeans with fake pockets #horrible
fairly fearful,|@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle|
fairly fearful,|@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--|
