label,sentence
fairly angry,@RiotzXVl papercuts sting and stub ur toe last for like 10 secs
fairly angry,I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits ðŸ”¥ðŸ”¥ðŸ”¥
fairly angry,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like ðŸ¤”ðŸ™ƒ
fairly angry,@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.
fairly angry,Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.
fairly angry,|Y'all really insult coz of soccer???  Lmao, wow!!!!!!|
fairly angry,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing 
fairly angry,@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.
fairly angry,@rumanaa_r @DaiIyRoasts what did I do to offend you? ðŸ™„ðŸ˜­ðŸ˜‚
fairly angry,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless
fairly angry,|The bitter the battle, the sweeter the victory...|
fairly angry,i resent biting my tongue.
fairly angry,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday 
fairly angry,People often grudge others what they cannot enjoy themselves.
fairly angry,@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion ðŸ™ˆðŸ˜‚ðŸ˜‚
fairly angry,|@jaybusbee Well, not Archie. No offense but he's kinda old.|
fairly angry,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 ðŸ¤‘ my only ever bargain! #bargain #vit
fairly angry,Now they fret about scuffs. Iâ€™ll take scuffs (whichâ€¦come in) for a phone I can use wet handed or drop in a toilet any day.
fairly angry,|If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.|
fairly angry,Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!
fairly angry,|@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.|
fairly angry,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge
fairly angry,@edquinn63 how can you even forget to pick ur fave child up from school 
fairly angry,|Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! |
fairly angry,@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol
fairly angry,@warFarePower dip it in boiling water
fairly angry,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming 
fairly angry,|When anger rises, think of the consequences. #quote #wisdom #anger|
fairly angry,New madden kicking ðŸš®
fairly angry,I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC
fairly angry,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know
fairly angry,schneiderlin taking his revenge for the 2 fouls
slightly angry,@JustinRow10 dude the new madden 17? Haha
fairly angry,you are an angry glass of vodka
fairly angry,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge
slightly angry,|be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better|
fairly angry,Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016
fairly angry,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today
fairly angry,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm 
fairly angry,The most important thing to #bestrong is to hold your #anger #thoughts
fairly angry,Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile
fairly angry,I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.
fairly angry,doing some testing with my current earth burst team
fairly angry,|If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work |
fairly angry,|also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)|
fairly angry,|@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate|
fairly angry,|â€œDo not fret if you are not cool! Humans who follow me, become instantly cool!â€ #Bot|
fairly angry,|@rabpeel snap, seems to be a problem here|
fairly angry,#burning the last of @Yan
fairly angry,Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween ðŸ˜ˆ
fairly angry,|@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.|
fairly angry,The best revenge is massive success. â€“Frank Sinatra
fairly angry,|Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark|
fairly angry,I need to stop second guess myself and just go with the first thought and go with it. #relentless
fairly angry,We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\nâ€”Graham Kendrick
fairly angry,|Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 |
slightly angry,|â€œHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride #anger|
fairly angry,|Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget ðŸ™ðŸ¾|
fairly angry,Why does Candice constantly pout #GBBO ðŸ’„ðŸ˜’
fairly angry,|@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat|
fairly angry,Nor hell a fury like a woman scorned -- William Congreve
fairly angry,That is at least the 3rd time the balls been burst in our games
fairly angry,@stoozyboy1 @chris_sutton73 ðŸ˜‚ðŸ˜‚ Oh the zombie rage ðŸ˜‚
fairly angry,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines
fairly angry,@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.
fairly angry,Finally made my #fury #warrior guide. Let me know your thoughts
fairly angry,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! 
fairly angry,@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?
fairly angry,|Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.|
fairly angry,@dlrwills turn that frown upside down buddy ðŸ™ƒ.
fairly angry,|@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--|
fairly angry,and apparently he's supposed to have a Scottish accent??? I'm 
fairly angry,|@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you â€”|
fairly angry,|@RichardHBell Yes, I think he held a grudge ...|
fairly angry, I can't guess if you holding a grudge against the best'
fairly angry,@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.
fairly angry,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club 
fairly angry,|@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis|
fairly angry,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge
slightly angry,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha
fairly angry,@Kim_is__bored exactly what I have been saying on fb.. 
fairly angry,my wasp sting is so itchy
slightly angry,|-- haired man strides close and watches as the Major flinches away from him, the reaction draws a growl from his throat.  -- (@DocHQuinzel)|
fairly angry,srry my feelings offend u ðŸ¤—
fairly angry,Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.
fairly angry,I can't even right now #bb18 
fairly angry,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.
fairly angry,Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes
slightly angry,@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days
fairly angry,|Are you lost in the fury, fearing that you'll fail?|
fairly angry,I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• #tiff
fairly angry,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)
fairly angry,@The_Nasty_P now you gotta do that with fast n furious
fairly angry,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol
fairly angry,i love that tay &amp; tiff are just sitting at my house while i'm at work ðŸ™ƒ
fairly angry,|â€œHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride |
fairly angry,|@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!|
fairly angry,Skipping meals is the national way of showing #disappointment and . #wiz
fairly angry,|{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}|
fairly angry,@l1ght__eyes u tried boiling em takes years too
fairly angry,@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! ðŸ˜‰
fairly angry,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))
fairly angry,being bitter only hurts yourself lmaooo
fairly angry,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK
fairly angry,A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free
fairly angry,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst
slightly angry,@BarackObama I love Lizzy Warren's latest rage against Wall Street.
fairly angry,When you forget to mention you were bought dreamboys tickets ðŸ™„ðŸ˜‚ 
fairly angry,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness
fairly angry,My little sister sure can hold a grudge ðŸ˜‚ðŸ˜‚ðŸ˜‚
fairly angry,|@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;|
fairly angry,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up
fairly angry,snap music kept me from running into traffic 2005-2007.
fairly angry,|When anger rises, think of the consequences. #quote #wisdom |
fairly angry,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords
fairly angry,Keep in mind. We're all weak. Don't insult people just because they're human.
fairly angry,@TDsNation i watch all your videos but i like madden better!
fairly angry,Projection is perception. See it in someone else? You also at some level have that within you.  #worry
fairly angry,So Rangers v Celtic ll #revenge
fairly angry,@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front ofðŸ˜‚
fairly angry,@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.
fairly angry,@KodieBurch yesss..apparently you've been popular on snap ðŸ™„
fairly angry,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.
fairly angry,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? 
fairly angry,|#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo|
slightly angry,@jamiesonhelen @MarianKeyes all three of my agin's on the pout .
fairly angry,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness
fairly angry,don't give someone power by letting their words offend you
fairly angry,|Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar|
fairly angry,Lot 100 would give Ghandi road rage
fairly angry,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it
fairly angry,|How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg|
fairly angry,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more
slightly angry,when you find out the initiative isn't even a thing ðŸ˜§ 
slightly angry,|All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein|
slightly angry,This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial
slightly angry,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax
slightly angry,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
slightly angry,|@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat|
slightly angry,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness
fairly angry,@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol
slightly angry,I'm just doing what u should b doing just minding my business and grinding relentless @LITO615
slightly angry,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.
slightly angry,@pianimadi regarde tes snap
fairly angry,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO
slightly angry,|@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.|
slightly angry,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it
slightly angry,I wish the next madden has a story mode too. Just like Fifa 17 #madden
slightly angry,@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR
slightly angry,@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour
slightly angry,@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing
slightly angry,The best revenge is massive success.
slightly angry,|Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...|
slightly angry,Houston might lose a coach tomorrow or by midnight. #yikes ?
slightly angry,|Well, the lines for Sweden's goals sure sting.|
slightly angry,Don't get #bitter get #BETTER
slightly angry,Don't be bitter
slightly angry,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally
slightly angry,Recommended reading: Prisoners of Hate by Aaron Beck 
slightly angry,@CharlotteBnntt that's the joke. I know it's incense
slightly angry,Leveled at the half. Much better offense expected in the second half
slightly angry,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. 
slightly angry,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily 
slightly angry,One of my favorite classic cars is the Plymouth fiery.
fairly angry,|As your own lives in order to complete our amazing life journey successfully, it is there. |
slightly angry,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat
slightly angry,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.
slightly angry,I wish the next madden has a story mode too. Just like Fifa 17 
slightly angry,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -
slightly angry,ðŸ˜³The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals ðŸ‰ðŸ‘ðŸ¿
slightly angry,Need a new outlet for 
slightly angry,I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• 
slightly angry,@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles â¤ï¸
slightly angry,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs
slightly angry,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley
slightly angry,|It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. |
slightly angry,|@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless|
slightly angry,@_Inferno217_ @PaladinsGame ummm that dragons fury though..
slightly angry,@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.
slightly angry,@jetmissTee I thought I peeped him on your snap. That's the homie âœŠðŸ½ lol
slightly angry,@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.
slightly angry,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless
slightly angry,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol 
slightly angry,ESPN just assumed I wanted their free magazines 
slightly angry,|If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap|
slightly angry,These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04
slightly angry,@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.
slightly angry,|@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.|
slightly angry,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold
slightly angry,Houston might lose a coach tomorrow or by midnight.  #yikes #offense?
slightly angry,It's easy to hold a grudge harder to let go.
slightly angry,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines
slightly angry,testing 
slightly angry,Happiness is the best revenge
slightly angry,I forgot about this nice area down here with the fiery hearths
slightly angry,|It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting|
slightly angry,@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring
slightly angry,|Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi|
slightly angry,|Oh my. Watching #rage. It's been like, ages|
slightly angry,Like hello? I am your first born you must always laugh at my jokes. 
slightly angry,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes
slightly angry,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha
slightly angry,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?'
slightly angry,|If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby|
slightly angry,@wesrucker247 sounds like a good game plan for our offense....
slightly angry,The most important thing to #bestrong is to hold your  #thoughts
slightly angry,So Rangers v Celtic ll 
slightly angry,I think they may be 
slightly angry,I should really study today for chemistry but playing madden is just way more fun.
slightly angry,i love the word fret so much and im in heaven
slightly angry,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle 
slightly angry,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen
slightly angry,pray for my boy huff
slightly angry,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED 
slightly angry,snap: hiAleshia ðŸ˜ƒ
slightly angry,I need to stop second guess myself and just go with the first thought and go with it. 
slightly angry,630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold
slightly angry,|@ezlisteningdisc it doesn't offend me but it's just,,, Weird.|
slightly angry,Drop Snapchat names #bored  #swap #pics
slightly angry,Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat 
slightly angry,|I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection|
slightly angry,follow my girl tiff she only got 3 followersðŸ’–ðŸ’˜ðŸ’–ðŸ’˜ðŸ’˜ @00tiffanyr
slightly angry,@Ms_HeartAttack peanut butter takes away the sting
slightly angry,hate to see y'all frown but I'd rather see him smiling ðŸ’•âœ¨
slightly angry,@JaredLeto Jared + #snap? ðŸ’˜
slightly angry,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat
slightly angry,ordered my vacation bathing suits. one less thing to fret about.
slightly angry,Cheap pout my brodcast
slightly angry,Ughhh love a clean house and my incense lit aromatherapy
slightly angry,Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat #snap
slightly angry,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco
slightly angry,|Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless|
slightly angry,Love the new song I can't stop thinking about you by #sting.
slightly angry,|@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. |
slightly angry,|@savageimiike one of my favorite songs brother, real talk. |
slightly angry,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome 
slightly angry,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol
slightly angry,|Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HERðŸ˜©|
slightly angry,@EagleGiles23 @tgilmore_92 what I miss? 
slightly angry,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time
slightly angry,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life
slightly angry,Follow up. Follow through. Be #relentless. #success
slightly angry,@cburt43 turn that frown upside down
slightly angry,@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 
slightly angry,rose incense are the best thing I've ever bought
slightly angry,@jaaames1993 Literally burst out laughing.
slightly angry,Follow up. Follow through. Be . #success
slightly angry,Wrinkles should merely hide where frown have been.  - Mark Twain
slightly angry,Love the new song I can't stop thinking about you by .
